"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL271595";"GW297361X";"0";"372.43";"0";"2.35";"GW297361X";"NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1";"Inhibition";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL156524";"";"0";"324.77";"0";"2.77";"SB-333612";"O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccc(Cl)cc1";"Inhibition";"'='";"5.15";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL517666";"GW796921X";"0";"336.44";"0";"4.15";"GW796921X";"CCC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1";"Inhibition";"'='";"4.06";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL514938";"GSK-969786A";"0";"451.91";"1";"7.07";"GSK969786A";"Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1";"Inhibition";"'='";"3.95";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL270054";"GW280670X";"0";"350.79";"0";"1.76";"GW280670X";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1";"Inhibition";"'='";"10.61";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL66004";"GW578748X";"0";"284.28";"0";"1.51";"GW578748X";"COc1cc(/C=N/Nc2ncnc3[nH]ncc23)ccc1O";"Inhibition";"'='";"8.34";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL218088";"GW435821X";"0";"268.32";"0";"2.67";"GW435821X";"Cc1cc(O)cc(C)c1/C=C/c1cncc(C(N)=O)c1";"Inhibition";"'='";"37.53";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL268885";"GSK-711701A";"0";"416.89";"0";"3.43";"GSK711701A";"COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1";"Inhibition";"'='";"8.28";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1794052";"GW405841X";"0";"453.09";"0";"4.20";"GW405841X";"COC(=O)c1ccc2c(c1)C(=Cc1cc(Br)c(O)c(Br)c1)C(=O)N2";"Inhibition";"'='";"3.66";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL352222";"";"0";"394.17";"0";"3.09";"SB-358518";"O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cc(Cl)c(O)c(Cl)c1";"Inhibition";"'='";"-0.86";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909408";"GSK-200398A";"0";"616.15";"1";"4.38";"GSK200398A";"Cl.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1";"Inhibition";"'='";"1.23";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1794065";"GSK-554170A";"0";"539.52";"0";"1.58";"GSK554170A";"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNCC3)c21.O=C(O)C(F)(F)F";"Inhibition";"'='";"3.58";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909345";"";"0";"422.87";"0";"2.97";"SB-686709-A";"CCN1CCC(C(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.Cl";"Inhibition";"'='";"-0.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL192417";"GW632046X";"0";"250.30";"0";"4.39";"GW632046X";"Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1";"Inhibition";"'='";"9.41";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL2348862";"";"0";"383.45";"0";"1.95";"10b, CC214-2";"CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1";"Activity";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2352834";"Inhibition of SNF1LK2 (unknown origin) assessed as remaining activity at 1 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346597";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL495696";"GW778894X";"0";"313.32";"0";"2.80";"GW778894X";"N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1";"Inhibition";"'='";"4.44";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL482326";"GSK-1030062A";"0";"505.52";"2";"5.40";"GSK1030062A";"COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)N(C)C)s3)c2cc1OC";"Inhibition";"'='";"9.54";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL215993";"GW284372X";"0";"393.45";"1";"6.21";"GW284372X";"c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1";"Inhibition";"'='";"-3.82";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1794070";"GSK-579289A";"0";"511.05";"2";"5.45";"GSK579289A";"C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl";"Inhibition";"'='";"14.04";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL515466";"";"0";"440.59";"1";"6.35";"18";"Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1";"Activity";"";"";"";"";"";"Not Evaluated";"";"";"";"";"";"0";"CHEMBL982755";"Binding affinity to human QIK at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151712";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL1088751";"PH-797804";"2";"477.31";"0";"4.43";"PH-797804";"CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991879";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL2087361";"ICOTINIB";"3";"391.43";"0";"3.16";"Icotinib";"C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991879";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL3426621";"RIPASUDIL";"2";"323.39";"0";"1.75";"Ripasudil";"C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991879";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL275200";"";"0";"471.58";"1";"6.16";"SB-278538";"CC(C)(C)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1";"Inhibition";"'='";"6.78";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909350";"GSK-949675A";"0";"421.89";"0";"0.80";"GSK949675A";"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21.Cl";"Inhibition";"'='";"3.14";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL273611";"";"0";"459.48";"0";"4.59";"SB-250715";"Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc4c(c3)OCO4)n2)cc1";"Inhibition";"'='";"18.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL261440";"";"0";"313.31";"0";"3.86";"SB-735465";"O=C(Nc1n[nH]c2cc(-c3cc(F)ccc3F)ccc12)C1CC1";"Inhibition";"'='";"21.92";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL3745885";"";"0";"467.46";"0";"3.66";"7ao; ON1231320";"Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3750157";"Inhibition of human SIK2 using [AMARAASAAALARRR] as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745707";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL1289926";"AXITINIB";"4";"386.48";"0";"4.64";"Axitinib";"CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908792";"Binding constant for SIK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL576982";"QUIZARTINIB";"3";"560.68";"2";"5.86";"AC220";"CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908792";"Binding constant for SIK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL386051";"";"0";"443.36";"1";"5.77";"PD-173955";"CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1";"Kd";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"17.11";"0.36";"1.82";"12.68";"0";"CHEMBL1908792";"Binding constant for SIK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL529066";"GW574783B";"0";"599.54";"2";"6.00";"GW574783B";"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1.Cl";"Inhibition";"'='";"-4.01";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL513909";"BI-2536";"2";"521.67";"1";"3.56";"BI-2536";"CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908792";"Binding constant for SIK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL188240";"";"0";"274.28";"0";"1.48";"SB-737198";"CCOc1nccc2c1nc(-c1nonc1N)n2CC";"Inhibition";"'='";"4.45";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909357";"GW410563A";"0";"347.80";"0";"3.40";"GW410563A";"COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC.Cl";"Inhibition";"'='";"18.93";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL188426";"GW807982X";"0";"430.39";"0";"4.36";"GW807982X";"CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1";"Inhibition";"'='";"2.02";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909374";"GW709042A";"0";"585.95";"2";"7.41";"GW709042A";"Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F";"Inhibition";"'='";"6.29";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1794053";"GW407323A";"0";"529.64";"1";"5.12";"GW407323A";"Cl.Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1";"Inhibition";"'='";"-11.82";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909383";"GW784307A";"0";"494.99";"0";"2.56";"GW784307A";"COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1.Cl";"Inhibition";"'='";"34.56";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL601719";"CRIZOTINIB";"4";"450.35";"1";"5.04";"Crizotinib";"C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl";"Kd";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"14.88";"0.30";"1.66";"8.59";"0";"CHEMBL1908792";"Binding constant for SIK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
